Year,Location,Rent,PropertyType,NumberofBedrooms,CPI,Price.Rent.Ratio,VacancyRate,HousingStock
2010,"Drimnagh, Dublin 12",1028.14,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Drimnagh, Dublin 12",1068.46,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Drimnagh, Dublin 12",998.42,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Drumcondra, Dublin 3",1139.41,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Drumcondra, Dublin 3",621.67,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,"Drumcondra, Dublin 3",621.67,Other flats,1 to 3 bed,44.78,128.9,0,1992000
2010,"Drumcondra, Dublin 9",1034.93,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Drumcondra, Dublin 9",1153.49,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Drumcondra, Dublin 9",1193.15,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Drumcondra, Dublin 9",577.23,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 1,1013.71,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 1,1090.17,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 1,1101.28,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 1,654.4,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 10,1000.06,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 10,867.86,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,Dublin 10,867.86,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 10,943.93,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 11,1026.57,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 11,1068.69,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 11,678.42,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 11,905.37,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 12,1023.28,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 12,1049.97,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 12,1214.85,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 12,664.53,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 12,965.52,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 13,1057.31,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 13,1118.4,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 13,1506.41,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 13,979.69,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 14,1109.2,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 14,1274.29,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 14,1437.86,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 14,1787.76,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 15,1010.92,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 15,1056.61,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 15,1222.58,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 15,945.91,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 16,1086.94,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 16,1154.38,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 16,1229.98,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 16,1429.53,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 17,1067.24,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 17,1171.13,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 17,949.45,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 18,1117.35,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 18,1280.21,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 18,1333,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 18,2008.67,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 2,1175.17,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 2,1590.14,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 2,793.35,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 20,1072.19,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 20,931.32,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 20,998.92,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 24,1010.35,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 24,1040.18,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 24,1074.26,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 24,881.84,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 3,1058.64,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 3,1191.83,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 3,616.76,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 3,990.85,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 4,1209.67,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 4,1438.2,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 4,1739.21,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 4,2159.19,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 4,734.71,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 5,1089.32,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 5,1114.68,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 5,1253.82,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 5,958.61,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 6,1416.75,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 6,1438.11,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 6,1919.85,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 6,649.04,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 6,996.72,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 6W,1034.04,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 6W,1242.3,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 6W,1325.86,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 6W,657.53,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 7,1048.6,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 7,1100.95,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 7,592.56,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 7,946.03,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 8,1072.5,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 8,1148.38,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 8,598.16,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 8,958.22,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 9,1108.47,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 9,1148.55,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 9,1332.44,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 9,584.11,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,Dublin 9,920.74,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,Dublin,1055.41,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin,1146.32,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin,1561.06,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,Dublin,694.59,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,Dublin,997.28,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Dun Laoghaire, Dublin",1105.16,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Dun Laoghaire, Dublin",1141.78,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Dun Laoghaire, Dublin",1261.31,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Dun Laoghaire, Dublin",682.82,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,"Dun Laoghaire, Dublin",682.82,Other flats,1 to 3 bed,44.78,128.9,0,1992000
2010,"Dundrum, Dublin 14",1129.7,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Dundrum, Dublin 14",1284.88,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Dundrum, Dublin 14",1370.45,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Dundrum, Dublin 16",1177.18,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Dundrum, Dublin 16",1177.18,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Dundrum, Dublin 16",1437.36,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"East Wall, Dublin 3",956.97,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"East Wall, Dublin 3",959.25,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"East Wall, Dublin 3",959.25,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"East Wall, Dublin 3",991.69,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Eastwall, Dublin 3",921.2,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Fairview, Dublin 3",1066.47,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Fairview, Dublin 3",1135.21,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Fairview, Dublin 3",602.67,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,"Fairview, Dublin 3",602.67,Other flats,1 to 3 bed,44.78,128.9,0,1992000
2010,"Fairview, Dublin 3",996.24,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Finglas, Dublin 11",1003.79,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Finglas, Dublin 11",1004.96,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Finglas, Dublin 11",929.23,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Firhouse, Dublin 24",1023.82,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Firhouse, Dublin 24",1105.62,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Firhouse, Dublin 24",897.61,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Foxrock, Dublin 18",1348.92,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Foxrock, Dublin 18",1525.85,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Foxrock, Dublin 18",1532.5,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Foxrock, Dublin 18",2119.91,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Glasnevin, Dublin 11",1114.33,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Glasnevin, Dublin 11",1176.49,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Glasnevin, Dublin 11",980.54,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Glasnevin, Dublin 9",1170.07,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Glasnevin, Dublin 9",1242.8,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Glasnevin, Dublin 9",510.07,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,"Glasnevin, Dublin 9",898.12,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Glenageary, Dublin",1448.06,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Goatstown, Dublin 14",1258.85,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Goatstown, Dublin 14",1258.85,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Goatstown, Dublin 14",1654.36,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Grand Canal Dock, Dublin 2",1517.35,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Grand Canal Dock, Dublin 2",1517.35,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Grand Canal Square, Dublin 2",1514.62,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Grand Canal Square, Dublin 2",1514.62,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Hanover Quay, Dublin 2",1750.93,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Hanover Quay, Dublin 2",1750.93,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Harolds Cross, Dublin 6",1152.99,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Harolds Cross, Dublin 6",1220.83,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Harolds Cross, Dublin 6",915.07,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Harolds Cross, Dublin 6W",1222.85,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Harolds Cross, Dublin 6W",1310.14,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Harolds Cross, Dublin 6W",641,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,"Harolds Cross, Dublin 6W",875.44,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Howth, Dublin",1160.11,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Howth, Dublin",1160.11,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"I.F.S.C., Dublin 1",1155.33,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Inchicore, Dublin 8",1074.19,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Inchicore, Dublin 8",563.6,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,"Inchicore, Dublin 8",979.15,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Inchicore, Dublin 8",989.49,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Islandbridge, Dublin 8",960.94,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Islandbridge, Dublin 8",960.94,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Killester, Dublin 5",1138.77,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Killester, Dublin 5",877.66,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Killester, Dublin 5",877.66,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Killiney, Dublin",1058.61,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Killiney, Dublin",1252.45,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Killiney, Dublin",1328.3,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Killiney, Dublin",1507.08,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Kilmainham , Dublin 8",1041.37,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Kilmainham , Dublin 8",1055.92,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Kilmainham , Dublin 8",1226.25,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Kilmainham , Dublin 8",637.29,Other flats,1 to 2 bed,44.78,128.9,0,1992000
2010,"Kilmainham , Dublin 8",637.29,Other flats,1 to 3 bed,44.78,128.9,0,1992000
2010,"Kilmainham , Dublin 8",637.29,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,"Kimmage, Dublin 12",1041.67,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Kimmage, Dublin 12",1106.81,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Kimmage, Dublin 12",541.76,Other flats,1 to 3 bed,44.78,128.9,0,1992000
2010,"Kimmage, Dublin 12",541.76,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,"Kimmage, Dublin 12",858.08,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Kimmage, Dublin 12",858.08,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Kinsealy, Dublin",1040.96,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Kinsealy, Dublin",926.35,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Kinsealy, Dublin",926.35,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Knocklyon, Dublin 16",1166.04,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Leopardstown, Dublin 18",1227.7,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Leopardstown, Dublin 18",1283.08,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Lower Mount Street, Dublin 2",1043.08,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Lucan, Dublin",1046.38,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Lucan, Dublin",1301.83,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Lucan, Dublin",891.61,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Lucan, Dublin",990.35,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Lusk, Dublin",894.19,Terrace house,1 to 3 bed,44.78,128.9,0,1992000
2010,"Lusk, Dublin",894.19,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Lusk, Dublin",983.85,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Malahide Road, Dublin 17",943.67,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Malahide, Dublin",1120.35,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Malahide, Dublin",1293.94,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Malahide, Dublin",1361.85,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Malahide, Dublin",1662.5,Detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Marino, Dublin 3",1111.08,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Marino, Dublin 3",1172.78,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Meakstown, Dublin 11",996.62,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Merrion, Dublin 4",1214.84,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Milltown, Dublin 6",1203.13,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Milltown, Dublin 6",1334.13,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Milltown, Dublin 6",1427.5,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Monkstown, Dublin",1113.1,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Monkstown, Dublin",1173.28,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Monkstown, Dublin",986.1,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Mount Merrion, Dublin",1225.6,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Mount Merrion, Dublin",1225.6,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Mount Merrion, Dublin",1791.43,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Mulhuddart, Dublin 15",808.71,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Mulhuddart, Dublin 15",808.71,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Mulhuddart, Dublin 15",941.82,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Mulhuddart, Dublin 15",989.12,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Navan Road, Dublin 7",1160.4,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Navan Road, Dublin 7",1171.71,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Navan Road, Dublin 7",953.2,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Navan Road, Dublin 7",953.2,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"North Circular Road, Dublin 7",1070.39,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"North Circular Road, Dublin 7",984.7,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"North Circular Road, Dublin 7",984.7,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"North Strand, Dublin 3",977.27,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Northern Cross, Dublin 17",993.37,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Northern Cross, Dublin 17",993.37,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Ongar, Dublin 15",844.08,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Ongar, Dublin 15",844.08,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Ongar, Dublin 15",998.33,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Palmerstown, Dublin 20",1039.62,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Palmerstown, Dublin 20",1065.27,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Palmerstown, Dublin 20",919.6,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Parnell Street, Dublin 1",1092.15,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Pearse Street, Dublin 2",1065.92,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Pembroke, Dublin 4",1190.87,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Phibsboro, Dublin 7",1109.16,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Phibsboro, Dublin 7",1176.59,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Phibsboro, Dublin 7",544.12,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,"Phibsboro, Dublin 7",862.78,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Porterstown, Dublin 15",986.78,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Portmarnock, Dublin",1164,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Portmarnock, Dublin",977.45,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Portobello, Dublin 8",1263.72,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Portobello, Dublin 8",626.63,Other flats,1 to 3 bed,44.78,128.9,0,1992000
2010,"Portobello, Dublin 8",626.63,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,"Portobello, Dublin 8",915.56,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Portobello, Dublin 8",915.56,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Raheny, Dublin 5",1122.69,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Raheny, Dublin 5",1131.19,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Raheny, Dublin 5",992.63,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Ranelagh, Dublin 6",1518.91,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Ranelagh, Dublin 6",1594.55,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Ranelagh, Dublin 6",643.29,Other flats,All bedrooms,44.78,128.9,0,1992000
2010,"Ranelagh, Dublin 6",972.85,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Rathcoole, Dublin",1035.26,Semi detached house,All bedrooms,44.78,128.9,0,1992000
2010,"Rathcoole, Dublin",849.05,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Rathcoole, Dublin",849.05,Apartment,1 to 3 bed,44.78,128.9,0,1992000
2010,"Rathfarnham, Dublin 14",1010.36,Apartment,All bedrooms,44.78,128.9,0,1992000
2010,"Rathfarnham, Dublin 14",1128.84,Terrace house,All bedrooms,44.78,128.9,0,1992000
2010,"Rathfarnham, Dublin 14",1296.85,Semi detached house,All bedrooms,44.78,128.9,0,1992000
